survey_response_id,employee_scd_id,year,recommendation_rating,comment,has_comment
3770,202500429,2025,8,Career paths are becoming clearer and internal mobility feels realistic.,True
3771,202502117,2025,9,"Supportive leadership and clear feedback make it easy to do great work. Client exposure and variety of missions are a real strength of consulting here. Overall, I would recommend Skapa without hesitation.",True
3772,202501299,2025,7,Sustained pressure can lead to fatigue and I’ve seen early signs of burnout risk.,True
3773,202500359,2025,10,"Skapa remains attractive with interesting missions and a solid reputation. Overall, I would recommend Skapa without hesitation.",True
3774,202500136,2025,6,Some tools and processes are slow and create friction in day-to-day delivery. Decision-making can feel top-down and recognition for effort is not always there.,True
3775,202500817,2025,7,,False
3776,202501552,2025,8,Innovation and a forward-looking strategy make the business feel resilient.,True
3777,202500143,2025,10,"The strategy is clearer and leadership communicates priorities more consistently. Overall, I would recommend Skapa without hesitation.",True
3778,202502015,2025,9,"Skapa remains attractive with interesting missions and a solid reputation. Overall, I would recommend Skapa without hesitation.",True
3779,202501505,2025,6,Compensation has not kept pace with inflation and market benchmarks. Training is available but time to actually use it is limited during peak delivery.,True
3780,202501143,2025,8,"The company feels stable and well-positioned in the market, with strong client demand. There is a genuine commitment to responsible consulting and a respectful culture.",True
3781,202500594,2025,7,"Career progression can feel unclear, especially around the criteria for promotion.",True
3782,202501869,2025,10,"Innovation and a forward-looking strategy make the business feel resilient. Overall, I would recommend Skapa without hesitation.",True
3783,202500914,2025,6,I worry about competitiveness and the pace of adapting to market changes. Pay progression feels slow compared with responsibilities and performance expectations.,True
3784,202500836,2025,10,I can maintain a healthy balance most of the time and flexibility helps. I see real chances to progress based on merit and impact. I feel proud to be part of the company.,True
3785,202500702,2025,10,"I’m satisfied with my pay and the overall benefits package. Overall, I would recommend Skapa without hesitation.",True
3786,202502155,2025,10,"Recognition and coaching are consistent, which helps me grow and perform. The work feels meaningful because projects have clear impact for clients and society. I feel proud to be part of the company.",True
3787,202500873,2025,8,Compensation feels competitive for the market and responsibilities.,True
3788,202501207,2025,8,"Innovation and a forward-looking strategy make the business feel resilient. Tools and logistics support delivery well, and the hybrid setup works smoothly.",True
3789,202500408,2025,5,,False
3790,202501858,2025,10,"The company feels stable and well-positioned in the market, with strong client demand. I’m satisfied with my pay and the overall benefits package. I feel proud to be part of the company.",True
3791,202501853,2025,9,I can maintain a healthy balance most of the time and flexibility helps. I feel proud to be part of the company.,True
3792,202501685,2025,8,"The company feels stable and well-positioned in the market, with strong client demand.",True
3793,202500449,2025,10,Supportive leadership and clear feedback make it easy to do great work. I feel proud to be part of the company.,True
3794,202501477,2025,8,Client exposure and variety of missions are a real strength of consulting here.,True
3795,202500614,2025,8,Work conditions are good overall and hybrid work is handled pragmatically.,True
3796,202501339,2025,8,Learning opportunities and projects help me build strong consulting skills.,True
3797,202500121,2025,8,I’m satisfied with my pay and the overall benefits package.,True
3798,202501314,2025,8,Supportive leadership and clear feedback make it easy to do great work.,True
3799,202500654,2025,7,I would like more structured development and transparency on growth opportunities. Pay progression feels slow compared with responsibilities and performance expectations.,True
3800,202500537,2025,8,"The work feels meaningful because projects have clear impact for clients and society. Recognition and coaching are consistent, which helps me grow and perform.",True
3801,202501817,2025,8,"The company feels stable and well-positioned in the market, with strong client demand. There is a genuine commitment to responsible consulting and a respectful culture.",True
3802,202501684,2025,6,Team cohesion varies by project and it can feel isolating when switching assignments.,True
3803,202500485,2025,10,,False
3804,202502070,2025,10,"The company feels stable and well-positioned in the market, with strong client demand. Overall, I would recommend Skapa without hesitation.",True
3805,202500808,2025,8,,False
3806,202501862,2025,9,"Supportive leadership and clear feedback make it easy to do great work. Digital tools and processes are improving and make delivery more efficient. Overall, I would recommend Skapa without hesitation.",True
3807,202501140,2025,10,I can maintain a healthy balance most of the time and flexibility helps. I see real chances to progress based on merit and impact. I feel proud to be part of the company.,True
3808,202501341,2025,9,"Learning opportunities and projects help me build strong consulting skills. Compensation feels competitive for the market and responsibilities. Overall, I would recommend Skapa without hesitation.",True
3809,202501932,2025,8,Learning opportunities and projects help me build strong consulting skills.,True
3810,202500533,2025,8,,False
3811,202500551,2025,8,I appreciate the increased transparency from leadership on decisions and direction.,True
3812,202501635,2025,10,"In our Malmö offices, I appreciate the trust and autonomy; the management style feels genuinely empowering. Innovation and a forward-looking strategy make the business feel resilient. I feel proud to be part of the company.",True
3813,202501970,2025,9,I can maintain a healthy balance most of the time and flexibility helps. I feel proud to be part of the company.,True
3814,202501466,2025,8,,False
3815,202502100,2025,9,"Onboarding and integration were smooth, and the team culture is welcoming. Team spirit is strong and the atmosphere is friendly and supportive. Overall, I would recommend Skapa without hesitation.",True
3816,202500099,2025,9,Career paths are becoming clearer and internal mobility feels realistic. I feel proud to be part of the company.,True
3817,202501987,2025,8,Career paths are becoming clearer and internal mobility feels realistic.,True
3818,202500930,2025,9,I can maintain a healthy balance most of the time and flexibility helps. Work conditions are good overall and hybrid work is handled pragmatically. I feel proud to be part of the company.,True
3819,202502019,2025,9,,False
3820,202501337,2025,8,I appreciate the increased transparency from leadership on decisions and direction.,True
3821,202501217,2025,7,"Career progression can feel unclear, especially around the criteria for promotion.",True
3822,202500490,2025,7,I would like more structured development and transparency on growth opportunities. Pay progression feels slow compared with responsibilities and performance expectations.,True
3823,202501001,2025,9,"Recognition and coaching are consistent, which helps me grow and perform. I feel proud to be part of the company.",True
3824,202501925,2025,8,"Tools and logistics support delivery well, and the hybrid setup works smoothly. The company feels stable and well-positioned in the market, with strong client demand.",True
3825,202501864,2025,9,"I see real chances to progress based on merit and impact. Overall, I would recommend Skapa without hesitation.",True
3826,202500152,2025,9,"Innovation and a forward-looking strategy make the business feel resilient. Team spirit is strong and the atmosphere is friendly and supportive. Overall, I would recommend Skapa without hesitation.",True
3827,202500626,2025,8,Compensation feels competitive for the market and responsibilities.,True
3828,202500421,2025,9,Supportive leadership and clear feedback make it easy to do great work. Learning opportunities and projects help me build strong consulting skills. I feel proud to be part of the company.,True
3829,202500630,2025,6,The employer brand could be stronger to attract and retain top talent.,True
3830,202500167,2025,6,The values are stated clearly but not always reflected in day-to-day decisions.,True
3831,202501149,2025,9,Client exposure and variety of missions are a real strength of consulting here. I feel proud to be part of the company.,True
3832,202501889,2025,6,The employer brand could be stronger to attract and retain top talent.,True
3833,202501025,2025,10,Compensation feels competitive for the market and responsibilities. I feel proud to be part of the company.,True
3834,202500024,2025,10,"Digital tools and processes are improving and make delivery more efficient. I see real chances to progress based on merit and impact. Overall, I would recommend Skapa without hesitation.",True
3835,202501797,2025,9,"Team spirit is strong and the atmosphere is friendly and supportive. Client exposure and variety of missions are a real strength of consulting here. Overall, I would recommend Skapa without hesitation.",True
3836,202501512,2025,9,"Cross-team collaboration is improving and it’s easier to work transversally. Overall, I would recommend Skapa without hesitation.",True
3837,202501641,2025,7,"Pay progression feels slow compared with responsibilities and performance expectations. Onboarding and integration were smooth, and the team culture is welcoming.",True
3838,202500207,2025,7,Management practices feel inconsistent and feedback is often too late to be useful. Bench periods and project allocation could be handled more consistently.,True
3839,202501092,2025,10,"Onboarding and integration were smooth, and the team culture is welcoming. I appreciate the trust and autonomy; the management style feels genuinely empowering. I feel proud to be part of the company.",True
3840,202501605,2025,10,"I appreciate the trust and autonomy; the management style feels genuinely empowering. Overall, I would recommend Skapa without hesitation.",True
3841,202501563,2025,7,,False
3842,202500484,2025,8,I appreciate the trust and autonomy; the management style feels genuinely empowering.,True
3843,202501617,2025,8,Client exposure and variety of missions are a real strength of consulting here.,True
3844,202501678,2025,8,"In our Stockholm offices, The company feels stable and well-positioned in the market, with strong client demand.",True
3845,202501171,2025,8,"Onboarding and integration were smooth, and the team culture is welcoming. There is a genuine commitment to responsible consulting and a respectful culture.",True
3846,202501439,2025,9,"Innovation and a forward-looking strategy make the business feel resilient. There is a genuine commitment to responsible consulting and a respectful culture. Overall, I would recommend Skapa without hesitation.",True
3847,202500299,2025,8,Career paths are becoming clearer and internal mobility feels realistic.,True
3848,202501164,2025,9,,False
3849,202501972,2025,8,,False
3850,202501700,2025,6,Work-life balance could improve; overtime can become the default during delivery. Pay progression feels slow compared with responsibilities and performance expectations.,True
3851,202500826,2025,8,Skapa remains attractive with interesting missions and a solid reputation. Compensation feels competitive for the market and responsibilities.,True
3852,202500980,2025,7,Internal collaboration can feel siloed and handoffs between teams are not always smooth.,True
3853,202501936,2025,9,Career paths are becoming clearer and internal mobility feels realistic. I feel proud to be part of the company.,True
3854,202501952,2025,7,The employer brand could be stronger to attract and retain top talent. I would like more structured development and transparency on growth opportunities.,True
3855,202501550,2025,6,Bench periods and project allocation could be handled more consistently.,True
3856,202501636,2025,9,I appreciate the trust and autonomy; the management style feels genuinely empowering. I feel proud to be part of the company.,True
3857,202500625,2025,9,"I can maintain a healthy balance most of the time and flexibility helps. I see real chances to progress based on merit and impact. Overall, I would recommend Skapa without hesitation.",True
3858,202501565,2025,10,"Recognition and coaching are consistent, which helps me grow and perform. I feel proud to be part of the company.",True
3859,202502145,2025,9,Skapa remains attractive with interesting missions and a solid reputation. I feel proud to be part of the company.,True
3860,202500119,2025,10,"Client exposure and variety of missions are a real strength of consulting here. Onboarding and integration were smooth, and the team culture is welcoming. Overall, I would recommend Skapa without hesitation.",True
3861,202501704,2025,8,I can maintain a healthy balance most of the time and flexibility helps.,True
3862,202501535,2025,9,I can maintain a healthy balance most of the time and flexibility helps. I appreciate the trust and autonomy; the management style feels genuinely empowering. I feel proud to be part of the company.,True
3863,202500763,2025,8,I appreciate the trust and autonomy; the management style feels genuinely empowering. Learning opportunities and projects help me build strong consulting skills.,True
3864,202500877,2025,9,"Work conditions are good overall and hybrid work is handled pragmatically. Overall, I would recommend Skapa without hesitation.",True
3865,202500184,2025,9,"I appreciate the trust and autonomy; the management style feels genuinely empowering. Compensation feels competitive for the market and responsibilities. Overall, I would recommend Skapa without hesitation.",True
3866,202501125,2025,10,"The company feels stable and well-positioned in the market, with strong client demand. I feel proud to be part of the company.",True
3867,202501975,2025,8,,False
3868,202500288,2025,6,I would like more regular coaching and clearer expectations from leadership.,True
3869,202500813,2025,7,"Onboarding and integration were smooth, and the team culture is welcoming.",True
3870,202500804,2025,8,I see real chances to progress based on merit and impact.,True
3871,202500639,2025,8,"I feel aligned with the values, especially inclusion, sustainability and fairness.",True
3872,202501061,2025,7,"Onboarding and integration were smooth, and the team culture is welcoming. Recent uncertainty in priorities makes the long-term direction feel less clear.",True
3873,202501945,2025,5,I would like more structured development and transparency on growth opportunities. Management practices feel inconsistent and feedback is often too late to be useful.,True
3874,202500410,2025,9,"Digital tools and processes are improving and make delivery more efficient. Overall, I would recommend Skapa without hesitation.",True
3875,202502063,2025,10,Work conditions are good overall and hybrid work is handled pragmatically. Digital tools and processes are improving and make delivery more efficient. I feel proud to be part of the company.,True
3876,202501152,2025,10,Work conditions are good overall and hybrid work is handled pragmatically. I feel proud to be part of the company.,True
3877,202501753,2025,7,Internal collaboration can feel siloed and handoffs between teams are not always smooth.,True
3878,202501626,2025,10,I can maintain a healthy balance most of the time and flexibility helps. Career paths are becoming clearer and internal mobility feels realistic. I feel proud to be part of the company.,True
3879,202501656,2025,7,I worry about competitiveness and the pace of adapting to market changes. Pay progression feels slow compared with responsibilities and performance expectations.,True
3880,202500613,2025,10,Compensation feels competitive for the market and responsibilities. I feel proud to be part of the company.,True
3881,202502143,2025,8,Team spirit is strong and the atmosphere is friendly and supportive. I’m satisfied with my pay and the overall benefits package.,True
3882,202501900,2025,9,"Supportive leadership and clear feedback make it easy to do great work. Overall, I would recommend Skapa without hesitation.",True
3883,202500525,2025,8,Innovation and a forward-looking strategy make the business feel resilient. Compensation feels competitive for the market and responsibilities.,True
3884,202501991,2025,9,"I appreciate the increased transparency from leadership on decisions and direction. Overall, I would recommend Skapa without hesitation.",True
3885,202501283,2025,10,"I’m satisfied with my pay and the overall benefits package. Overall, I would recommend Skapa without hesitation.",True
3886,202501610,2025,7,,False
3887,202501015,2025,6,Team cohesion varies by project and it can feel isolating when switching assignments.,True
3888,202502138,2025,10,Team spirit is strong and the atmosphere is friendly and supportive. Team spirit is strong and the atmosphere is friendly and supportive. I feel proud to be part of the company.,True
3889,202501560,2025,6,Recent uncertainty in priorities makes the long-term direction feel less clear. Compensation has not kept pace with inflation and market benchmarks.,True
3890,202500263,2025,8,Compensation feels competitive for the market and responsibilities.,True
3891,202501784,2025,7,Team spirit is strong and the atmosphere is friendly and supportive.,True
3892,202500261,2025,6,Work-life balance could improve; overtime can become the default during delivery.,True
3893,202502012,2025,8,,False
3894,202502028,2025,8,,False
3895,202501214,2025,8,Compensation feels competitive for the market and responsibilities.,True
3896,202500503,2025,7,Workload peaks can be intense and staffing feels tight on some projects.,True
3897,202501329,2025,8,Innovation and a forward-looking strategy make the business feel resilient. I’m satisfied with my pay and the overall benefits package.,True
3898,202500913,2025,7,"Onboarding and integration were smooth, and the team culture is welcoming. The employer brand could be stronger to attract and retain top talent.",True
3899,202500661,2025,7,,False
3900,202501741,2025,8,I see real chances to progress based on merit and impact.,True
3901,202501141,2025,7,,False
3902,202501461,2025,8,Innovation and a forward-looking strategy make the business feel resilient.,True
3903,202501609,2025,9,"Recognition and coaching are consistent, which helps me grow and perform. Overall, I would recommend Skapa without hesitation.",True
3904,202500141,2025,8,Skapa remains attractive with interesting missions and a solid reputation.,True
3905,202501185,2025,6,Management practices feel inconsistent and feedback is often too late to be useful.,True
3906,202501628,2025,8,,False
3907,202500839,2025,7,,False
3908,202501387,2025,9,"I’m satisfied with my pay and the overall benefits package. Tools and logistics support delivery well, and the hybrid setup works smoothly. I feel proud to be part of the company.",True
3909,202500113,2025,7,Recent uncertainty in priorities makes the long-term direction feel less clear. Decision-making can feel top-down and recognition for effort is not always there.,True
3910,202501465,2025,8,,False
3911,202500071,2025,9,"Here in our Valencia office, I appreciate the trust and autonomy; the management style feels genuinely empowering. I feel proud to be part of the company.",True
3912,202501291,2025,9,"Skapa remains attractive with interesting missions and a solid reputation. I appreciate the increased transparency from leadership on decisions and direction. Overall, I would recommend Skapa without hesitation.",True
3913,202501871,2025,7,Work-life balance could improve; overtime can become the default during delivery. Recent uncertainty in priorities makes the long-term direction feel less clear.,True
3914,202501951,2025,9,,False
3915,202500090,2025,10,"I’m satisfied with my pay and the overall benefits package. The work feels meaningful because projects have clear impact for clients and society. Overall, I would recommend Skapa without hesitation.",True
3916,202502079,2025,8,Learning opportunities and projects help me build strong consulting skills. Work conditions are good overall and hybrid work is handled pragmatically.,True
3917,202501115,2025,10,"Recognition and coaching are consistent, which helps me grow and perform. Client exposure and variety of missions are a real strength of consulting here. Overall, I would recommend Skapa without hesitation.",True
3918,202501897,2025,8,"Recognition and coaching are consistent, which helps me grow and perform. Onboarding and integration were smooth, and the team culture is welcoming.",True
3919,202502108,2025,9,"Tools and logistics support delivery well, and the hybrid setup works smoothly. Career paths are becoming clearer and internal mobility feels realistic. Overall, I would recommend Skapa without hesitation.",True
3920,202501772,2025,8,"Recognition and coaching are consistent, which helps me grow and perform. Client exposure and variety of missions are a real strength of consulting here.",True
3921,202501979,2025,9,Work conditions are good overall and hybrid work is handled pragmatically. There is a genuine commitment to responsible consulting and a respectful culture. I feel proud to be part of the company.,True
3922,202500311,2025,8,Team spirit is strong and the atmosphere is friendly and supportive.,True
3923,202500391,2025,8,Learning opportunities and projects help me build strong consulting skills.,True
3924,202500376,2025,10,I’m satisfied with my pay and the overall benefits package. I feel proud to be part of the company.,True
3925,202501084,2025,9,"Recognition and coaching are consistent, which helps me grow and perform. I feel proud to be part of the company.",True
3926,202501049,2025,8,Team spirit is strong and the atmosphere is friendly and supportive.,True
3927,202500191,2025,7,,False
3928,202500916,2025,7,I worry about competitiveness and the pace of adapting to market changes.,True
3929,202500050,2025,10,"Supportive leadership and clear feedback make it easy to do great work. I’m satisfied with my pay and the overall benefits package. Overall, I would recommend Skapa without hesitation.",True
3930,202501877,2025,10,I appreciate the trust and autonomy; the management style feels genuinely empowering. I feel proud to be part of the company.,True
3931,202500294,2025,9,"Compensation feels competitive for the market and responsibilities. Overall, I would recommend Skapa without hesitation.",True
3932,202500254,2025,9,I appreciate the increased transparency from leadership on decisions and direction. Team spirit is strong and the atmosphere is friendly and supportive. I feel proud to be part of the company.,True
3933,202501459,2025,9,"Recognition and coaching are consistent, which helps me grow and perform. I feel proud to be part of the company.",True
3934,202500638,2025,7,,False
3935,202501516,2025,9,Compensation feels competitive for the market and responsibilities. I feel proud to be part of the company.,True
3936,202500620,2025,8,,False
3937,202502109,2025,8,Learning opportunities and projects help me build strong consulting skills.,True
3938,202500238,2025,9,"I feel aligned with the values, especially inclusion, sustainability and fairness. I can maintain a healthy balance most of the time and flexibility helps. Overall, I would recommend Skapa without hesitation.",True
3939,202501576,2025,9,Innovation and a forward-looking strategy make the business feel resilient. I appreciate the trust and autonomy; the management style feels genuinely empowering. I feel proud to be part of the company.,True
3940,202500278,2025,9,I see real chances to progress based on merit and impact. I feel proud to be part of the company.,True
3941,202500645,2025,8,,False
3942,202501825,2025,8,I appreciate the increased transparency from leadership on decisions and direction. Career paths are becoming clearer and internal mobility feels realistic.,True
3943,202501023,2025,8,,False
3944,202500345,2025,9,"Recognition and coaching are consistent, which helps me grow and perform. I feel proud to be part of the company.",True
3945,202500730,2025,7,Management practices feel inconsistent and feedback is often too late to be useful. I would like more visibility from leadership and less pressure driven by short-term targets.,True
3946,202500007,2025,8,Compensation feels competitive for the market and responsibilities. I see real chances to progress based on merit and impact.,True
3947,202500306,2025,8,Supportive leadership and clear feedback make it easy to do great work.,True
3948,202501976,2025,8,I see real chances to progress based on merit and impact.,True
3949,202501423,2025,9,"The work feels meaningful because projects have clear impact for clients and society. Overall, I would recommend Skapa without hesitation.",True
3950,202501373,2025,9,Work conditions are good overall and hybrid work is handled pragmatically. I can maintain a healthy balance most of the time and flexibility helps. I feel proud to be part of the company.,True
3951,202500819,2025,8,,False
3952,202500425,2025,10,"Digital tools and processes are improving and make delivery more efficient. Recognition and coaching are consistent, which helps me grow and perform. Overall, I would recommend Skapa without hesitation.",True
3953,202501965,2025,8,"The company feels stable and well-positioned in the market, with strong client demand. I can maintain a healthy balance most of the time and flexibility helps.",True
3954,202500966,2025,10,"Compensation feels competitive for the market and responsibilities. Overall, I would recommend Skapa without hesitation.",True
3955,202500516,2025,8,I appreciate the increased transparency from leadership on decisions and direction. Team spirit is strong and the atmosphere is friendly and supportive.,True
3956,202500842,2025,8,"Tools and logistics support delivery well, and the hybrid setup works smoothly. Cross-team collaboration is improving and it’s easier to work transversally.",True
3957,202501514,2025,8,Work conditions are good overall and hybrid work is handled pragmatically.,True
3958,202500785,2025,7,"Pay progression feels slow compared with responsibilities and performance expectations. Onboarding and integration were smooth, and the team culture is welcoming.",True
3959,202501791,2025,9,Skapa remains attractive with interesting missions and a solid reputation. I feel proud to be part of the company.,True
3960,202500149,2025,7,,False
3961,202501409,2025,7,I would like more structured development and transparency on growth opportunities. Decision-making can feel top-down and recognition for effort is not always there.,True
3962,202501366,2025,6,Sustained pressure can lead to fatigue and I’ve seen early signs of burnout risk.,True
3963,202500595,2025,9,"Onboarding and integration were smooth, and the team culture is welcoming. Overall, I would recommend Skapa without hesitation.",True
3964,202502011,2025,9,Supportive leadership and clear feedback make it easy to do great work. Skapa remains attractive with interesting missions and a solid reputation. I feel proud to be part of the company.,True
3965,202501231,2025,9,"The company feels stable and well-positioned in the market, with strong client demand. I feel proud to be part of the company.",True
3966,202500451,2025,7,The employer brand could be stronger to attract and retain top talent. Decision-making can feel top-down and recognition for effort is not always there.,True
3967,202500275,2025,10,Supportive leadership and clear feedback make it easy to do great work. Team spirit is strong and the atmosphere is friendly and supportive. I feel proud to be part of the company.,True
3968,202501051,2025,8,"Client exposure and variety of missions are a real strength of consulting here. The company feels stable and well-positioned in the market, with strong client demand.",True
3969,202501026,2025,6,"Career progression can feel unclear, especially around the criteria for promotion.",True
3970,202500832,2025,8,,False
3971,202501663,2025,10,"I can maintain a healthy balance most of the time and flexibility helps. Overall, I would recommend Skapa without hesitation.",True
3972,202501389,2025,8,"Tools and logistics support delivery well, and the hybrid setup works smoothly. Onboarding and integration were smooth, and the team culture is welcoming.",True
3973,202501999,2025,8,"The company feels stable and well-positioned in the market, with strong client demand.",True
3974,202500436,2025,10,"I’m satisfied with my pay and the overall benefits package. Overall, I would recommend Skapa without hesitation.",True
3975,202501774,2025,10,"Innovation and a forward-looking strategy make the business feel resilient. Compensation feels competitive for the market and responsibilities. Overall, I would recommend Skapa without hesitation.",True
3976,202500223,2025,7,Recent uncertainty in priorities makes the long-term direction feel less clear.,True
3977,202501914,2025,6,"Sustained pressure can lead to fatigue and I’ve seen early signs of burnout risk. Career progression can feel unclear, especially around the criteria for promotion.",True
3978,202500073,2025,7,Bench periods and project allocation could be handled more consistently.,True
3979,202501728,2025,9,"Cross-team collaboration is improving and it’s easier to work transversally. Overall, I would recommend Skapa without hesitation.",True
3980,202500591,2025,7,Compensation has not kept pace with inflation and market benchmarks. Training is available but time to actually use it is limited during peak delivery.,True
3981,202501224,2025,9,Skapa remains attractive with interesting missions and a solid reputation. I feel proud to be part of the company.,True
3982,202500203,2025,7,Sustained pressure can lead to fatigue and I’ve seen early signs of burnout risk. Pay progression feels slow compared with responsibilities and performance expectations.,True
3983,202500317,2025,6,Management practices feel inconsistent and feedback is often too late to be useful. Internal collaboration can feel siloed and handoffs between teams are not always smooth.,True
3984,202501740,2025,7,,False
3985,202500036,2025,8,Work conditions are good overall and hybrid work is handled pragmatically.,True
3986,202501054,2025,7,I would like more regular coaching and clearer expectations from leadership.,True
3987,202501701,2025,6,Sustained pressure can lead to fatigue and I’ve seen early signs of burnout risk.,True
3988,202501827,2025,7,"Career progression can feel unclear, especially around the criteria for promotion.",True
3989,202501766,2025,7,Compensation has not kept pace with inflation and market benchmarks. Internal collaboration can feel siloed and handoffs between teams are not always smooth.,True
3990,202500235,2025,9,"Career paths are becoming clearer and internal mobility feels realistic. Overall, I would recommend Skapa without hesitation.",True
3991,202501518,2025,10,"Digital tools and processes are improving and make delivery more efficient. Overall, I would recommend Skapa without hesitation.",True
3992,202501893,2025,9,"Learning opportunities and projects help me build strong consulting skills. Overall, I would recommend Skapa without hesitation.",True
3993,202501984,2025,9,Compensation feels competitive for the market and responsibilities. I feel proud to be part of the company.,True
3994,202501637,2025,9,"Compensation feels competitive for the market and responsibilities. Overall, I would recommend Skapa without hesitation.",True
3995,202501640,2025,6,Sustained pressure can lead to fatigue and I’ve seen early signs of burnout risk. Sometimes the work feels less meaningful when priorities are driven mainly by utilization.,True
3996,202500017,2025,9,"Tools and logistics support delivery well, and the hybrid setup works smoothly. Overall, I would recommend Skapa without hesitation.",True
3997,202500507,2025,5,The employer brand could be stronger to attract and retain top talent. Sustained pressure can lead to fatigue and I’ve seen early signs of burnout risk.,True
3998,202501499,2025,7,Recent uncertainty in priorities makes the long-term direction feel less clear. Team spirit is strong and the atmosphere is friendly and supportive.,True
3999,202501065,2025,8,"The company feels stable and well-positioned in the market, with strong client demand. Onboarding and integration were smooth, and the team culture is welcoming.",True
4000,202502103,2025,8,Team spirit is strong and the atmosphere is friendly and supportive. Work conditions are good overall and hybrid work is handled pragmatically.,True
4001,202500228,2025,6,,False
4002,202501132,2025,7,,False
4003,202502106,2025,8,,False
4004,202501357,2025,8,I see real chances to progress based on merit and impact.,True
4005,202500349,2025,8,Learning opportunities and projects help me build strong consulting skills. Client exposure and variety of missions are a real strength of consulting here.,True
4006,202500339,2025,9,I’m satisfied with my pay and the overall benefits package. I feel proud to be part of the company.,True
4007,202502067,2025,10,I can maintain a healthy balance most of the time and flexibility helps. Digital tools and processes are improving and make delivery more efficient. I feel proud to be part of the company.,True
4008,202500806,2025,6,,False
4009,202500651,2025,9,"Supportive leadership and clear feedback make it easy to do great work. I appreciate the increased transparency from leadership on decisions and direction. Overall, I would recommend Skapa without hesitation.",True
4010,202501176,2025,8,Supportive leadership and clear feedback make it easy to do great work. There is a genuine commitment to responsible consulting and a respectful culture.,True
4011,202501199,2025,9,"Supportive leadership and clear feedback make it easy to do great work. Learning opportunities and projects help me build strong consulting skills. Overall, I would recommend Skapa without hesitation.",True
4012,202500110,2025,8,Client exposure and variety of missions are a real strength of consulting here.,True
4013,202500504,2025,7,,False
4014,202500267,2025,9,Supportive leadership and clear feedback make it easy to do great work. I feel proud to be part of the company.,True
4015,202501520,2025,7,Recent uncertainty in priorities makes the long-term direction feel less clear. I would like more regular coaching and clearer expectations from leadership.,True
4016,202501881,2025,9,"The work feels meaningful because projects have clear impact for clients and society. I see real chances to progress based on merit and impact. Overall, I would recommend Skapa without hesitation.",True
4017,202501062,2025,7,Sustained pressure can lead to fatigue and I’ve seen early signs of burnout risk. Recent uncertainty in priorities makes the long-term direction feel less clear.,True
4018,202500423,2025,8,I’m satisfied with my pay and the overall benefits package.,True
4019,202501829,2025,6,I would like more regular coaching and clearer expectations from leadership.,True
4020,202501962,2025,8,Innovation and a forward-looking strategy make the business feel resilient.,True
4021,202500031,2025,7,,False
4022,202500556,2025,7,Sustained pressure can lead to fatigue and I’ve seen early signs of burnout risk.,True
4023,202501584,2025,10,"I appreciate the trust and autonomy; the management style feels genuinely empowering. Skapa remains attractive with interesting missions and a solid reputation. Overall, I would recommend Skapa without hesitation.",True
4024,202501907,2025,6,Sometimes the work feels less meaningful when priorities are driven mainly by utilization.,True
4025,202501843,2025,9,"The company feels stable and well-positioned in the market, with strong client demand. Tools and logistics support delivery well, and the hybrid setup works smoothly. I feel proud to be part of the company.",True
4026,202500419,2025,10,Digital tools and processes are improving and make delivery more efficient. Skapa remains attractive with interesting missions and a solid reputation. I feel proud to be part of the company.,True
4027,202501134,2025,10,"Team spirit is strong and the atmosphere is friendly and supportive. I’m satisfied with my pay and the overall benefits package. Overall, I would recommend Skapa without hesitation.",True
4028,202500701,2025,7,Some tools and processes are slow and create friction in day-to-day delivery.,True
4029,202501908,2025,9,Supportive leadership and clear feedback make it easy to do great work. Learning opportunities and projects help me build strong consulting skills. I feel proud to be part of the company.,True
4030,202501194,2025,10,"Onboarding and integration were smooth, and the team culture is welcoming. Skapa remains attractive with interesting missions and a solid reputation. I feel proud to be part of the company.",True
4031,202500266,2025,10,"Skapa remains attractive with interesting missions and a solid reputation. Overall, I would recommend Skapa without hesitation.",True
4032,202502017,2025,9,"Innovation and a forward-looking strategy make the business feel resilient. Career paths are becoming clearer and internal mobility feels realistic. Overall, I would recommend Skapa without hesitation.",True
4033,202501783,2025,8,"From a Valencia perspective, Supportive leadership and clear feedback make it easy to do great work.",True
4034,202501928,2025,10,"Onboarding and integration were smooth, and the team culture is welcoming. Overall, I would recommend Skapa without hesitation.",True
4035,202501986,2025,9,"The work feels meaningful because projects have clear impact for clients and society. Overall, I would recommend Skapa without hesitation.",True
4036,202501595,2025,6,Strategic priorities shift often and it can be hard to understand the direction.,True
4037,202501267,2025,7,"Career progression can feel unclear, especially around the criteria for promotion.",True
4038,202500285,2025,10,"Tools and logistics support delivery well, and the hybrid setup works smoothly. I feel proud to be part of the company.",True
4039,202500925,2025,9,"Career paths are becoming clearer and internal mobility feels realistic. I appreciate the trust and autonomy; the management style feels genuinely empowering. Overall, I would recommend Skapa without hesitation.",True
4040,202500499,2025,8,I see real chances to progress based on merit and impact.,True
4041,202500621,2025,7,Sustained pressure can lead to fatigue and I’ve seen early signs of burnout risk. I would like more structured development and transparency on growth opportunities.,True
4042,202500596,2025,8,"The strategy is clearer and leadership communicates priorities more consistently. Recognition and coaching are consistent, which helps me grow and perform.",True
4043,202501730,2025,7,Pay progression feels slow compared with responsibilities and performance expectations.,True
4044,202500344,2025,8,"Recognition and coaching are consistent, which helps me grow and perform. I see real chances to progress based on merit and impact.",True
4045,202501551,2025,7,,False
4046,202500732,2025,8,,False
