survey_response_id,employee_scd_id,year,recommendation_rating,comment,has_comment,enps_category,sentiment
3260,202500855,2025,7,Work-life balance could improve; overtime can become the default during delivery.,True,passive,negative
3261,202500563,2025,10,"The company feels stable and well-positioned in the market, with strong client demand. I feel proud to be part of the company.",True,promoter,positive
3262,202500002,2025,9,"Onboarding and integration were smooth, and the team culture is welcoming. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3263,202500641,2025,9,Team spirit is strong and the atmosphere is friendly and supportive. I feel proud to be part of the company.,True,promoter,positive
3264,202500777,2025,8,"Tools and logistics support delivery well, and the hybrid setup works smoothly.",True,passive,positive
3265,202500370,2025,7,Bench periods and project allocation could be handled more consistently. I worry about competitiveness and the pace of adapting to market changes.,True,passive,negative
3266,202500655,2025,7,Team spirit is strong and the atmosphere is friendly and supportive. Pay progression feels slow compared with responsibilities and performance expectations.,True,passive,to be determined
3267,202502075,2025,9,"Onboarding and integration were smooth, and the team culture is welcoming. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3268,202501647,2025,9,"Client exposure and variety of missions are a real strength of consulting here. Tools and logistics support delivery well, and the hybrid setup works smoothly. I feel proud to be part of the company.",True,promoter,positive
3269,202501548,2025,7,,False,passive,
3270,202500775,2025,9,Learning opportunities and projects help me build strong consulting skills. I feel proud to be part of the company.,True,promoter,positive
3271,202500494,2025,9,"Tools and logistics support delivery well, and the hybrid setup works smoothly. I’m satisfied with my pay and the overall benefits package. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3272,202500513,2025,7,The values are stated clearly but not always reflected in day-to-day decisions.,True,passive,negative
3273,202501470,2025,5,Compensation has not kept pace with inflation and market benchmarks. I would like more structured development and transparency on growth opportunities.,True,detractor,negative
3274,202500605,2025,7,Training is available but time to actually use it is limited during peak delivery.,True,passive,negative
3275,202500493,2025,9,"I can maintain a healthy balance most of the time and flexibility helps. Learning opportunities and projects help me build strong consulting skills. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3276,202500356,2025,7,Training is available but time to actually use it is limited during peak delivery.,True,passive,negative
3277,202500027,2025,7,I would like more structured development and transparency on growth opportunities. I would like more visibility from leadership and less pressure driven by short-term targets.,True,passive,to be determined
3278,202502024,2025,10,"Compensation feels competitive for the market and responsibilities. Onboarding and integration were smooth, and the team culture is welcoming. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3279,202500369,2025,10,"The work feels meaningful because projects have clear impact for clients and society. I see real chances to progress based on merit and impact. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3280,202501718,2025,10,Supportive leadership and clear feedback make it easy to do great work. I feel proud to be part of the company.,True,promoter,positive
3281,202500290,2025,10,"I feel aligned with the values, especially inclusion, sustainability and fairness. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3282,202501068,2025,7,,False,passive,
3283,202500442,2025,10,Supportive leadership and clear feedback make it easy to do great work. I feel proud to be part of the company.,True,promoter,positive
3284,202500169,2025,8,Digital tools and processes are improving and make delivery more efficient.,True,passive,positive
3285,202501326,2025,6,Sometimes the work feels less meaningful when priorities are driven mainly by utilization.,True,detractor,negative
3286,202501408,2025,6,Bench periods and project allocation could be handled more consistently. I would like more structured development and transparency on growth opportunities.,True,detractor,negative
3287,202502050,2025,10,"Client exposure and variety of missions are a real strength of consulting here. Skapa remains attractive with interesting missions and a solid reputation. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3288,202501942,2025,10,Digital tools and processes are improving and make delivery more efficient. I see real chances to progress based on merit and impact. I feel proud to be part of the company.,True,promoter,positive
3289,202501725,2025,10,"I’m satisfied with my pay and the overall benefits package. I can maintain a healthy balance most of the time and flexibility helps. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3290,202500096,2025,10,,False,promoter,
3291,202501736,2025,8,I’m satisfied with my pay and the overall benefits package.,True,passive,positive
3292,202500471,2025,7,,False,passive,
3293,202501289,2025,7,"Onboarding and integration were smooth, and the team culture is welcoming. Career progression can feel unclear, especially around the criteria for promotion.",True,passive,negative
3294,202502062,2025,8,"Onboarding and integration were smooth, and the team culture is welcoming.",True,passive,positive
3295,202500993,2025,8,I appreciate the trust and autonomy; the management style feels genuinely empowering.,True,passive,positive
3296,202501220,2025,10,I appreciate the trust and autonomy; the management style feels genuinely empowering. I appreciate the increased transparency from leadership on decisions and direction. I feel proud to be part of the company.,True,promoter,positive
3297,202500264,2025,7,Management practices feel inconsistent and feedback is often too late to be useful.,True,passive,negative
3298,202501048,2025,8,Supportive leadership and clear feedback make it easy to do great work. Skapa remains attractive with interesting missions and a solid reputation.,True,passive,positive
3299,202501777,2025,6,Decision-making can feel top-down and recognition for effort is not always there.,True,detractor,negative
3300,202501833,2025,8,"Digital tools and processes are improving and make delivery more efficient. Tools and logistics support delivery well, and the hybrid setup works smoothly.",True,passive,positive
3301,202500063,2025,8,Skapa remains attractive with interesting missions and a solid reputation.,True,passive,positive
3302,202502088,2025,7,,False,passive,
3303,202500860,2025,9,"Work conditions are good overall and hybrid work is handled pragmatically. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3304,202500347,2025,7,,False,passive,
3305,202501070,2025,9,"Onboarding and integration were smooth, and the team culture is welcoming. I’m satisfied with my pay and the overall benefits package. I feel proud to be part of the company.",True,promoter,positive
3306,202502151,2025,9,"Onboarding and integration were smooth, and the team culture is welcoming. Career paths are becoming clearer and internal mobility feels realistic. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3307,202500220,2025,8,"From a Barcelona perspective, Compensation feels competitive for the market and responsibilities.",True,passive,positive
3308,202501251,2025,10,"Compensation feels competitive for the market and responsibilities. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3309,202502093,2025,9,"Onboarding and integration were smooth, and the team culture is welcoming. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3310,202501592,2025,8,"Tools and logistics support delivery well, and the hybrid setup works smoothly.",True,passive,positive
3311,202500468,2025,7,I would like more structured development and transparency on growth opportunities. I worry about competitiveness and the pace of adapting to market changes.,True,passive,negative
3312,202500477,2025,8,Supportive leadership and clear feedback make it easy to do great work.,True,passive,positive
3313,202501265,2025,9,Digital tools and processes are improving and make delivery more efficient. Team spirit is strong and the atmosphere is friendly and supportive. I feel proud to be part of the company.,True,promoter,positive
3314,202501670,2025,7,"Career progression can feel unclear, especially around the criteria for promotion. Pay progression feels slow compared with responsibilities and performance expectations.",True,passive,negative
3315,202500953,2025,8,Compensation feels competitive for the market and responsibilities.,True,passive,positive
3316,202500292,2025,10,"The company feels stable and well-positioned in the market, with strong client demand. Digital tools and processes are improving and make delivery more efficient. I feel proud to be part of the company.",True,promoter,positive
3317,202501050,2025,10,"Innovation and a forward-looking strategy make the business feel resilient. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3318,202501407,2025,10,"Compensation feels competitive for the market and responsibilities. Skapa remains attractive with interesting missions and a solid reputation. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3319,202502122,2025,10,"Learning opportunities and projects help me build strong consulting skills. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3320,202502074,2025,10,,False,promoter,
3321,202501913,2025,7,"Onboarding and integration were smooth, and the team culture is welcoming. I worry about competitiveness and the pace of adapting to market changes.",True,passive,negative
3322,202500649,2025,8,,False,passive,
3323,202501844,2025,7,Sometimes the work feels less meaningful when priorities are driven mainly by utilization.,True,passive,negative
3324,202500822,2025,10,Career paths are becoming clearer and internal mobility feels realistic. I feel proud to be part of the company.,True,promoter,positive
3325,202501632,2025,9,"I appreciate the trust and autonomy; the management style feels genuinely empowering. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3326,202500115,2025,9,"Tools and logistics support delivery well, and the hybrid setup works smoothly. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3327,202500724,2025,8,Career paths are becoming clearer and internal mobility feels realistic.,True,passive,to be determined
3328,202501209,2025,5,Decision-making can feel top-down and recognition for effort is not always there. Compensation has not kept pace with inflation and market benchmarks.,True,detractor,negative
3329,202501695,2025,8,The work feels meaningful because projects have clear impact for clients and society.,True,passive,positive
3330,202500482,2025,10,The work feels meaningful because projects have clear impact for clients and society. Team spirit is strong and the atmosphere is friendly and supportive. I feel proud to be part of the company.,True,promoter,positive
3331,202501500,2025,8,"Recognition and coaching are consistent, which helps me grow and perform.",True,passive,positive
3332,202500975,2025,7,"Career progression can feel unclear, especially around the criteria for promotion.",True,passive,negative
3333,202501564,2025,10,Compensation feels competitive for the market and responsibilities. Team spirit is strong and the atmosphere is friendly and supportive. I feel proud to be part of the company.,True,promoter,positive
3334,202501402,2025,8,"Onboarding and integration were smooth, and the team culture is welcoming. I appreciate the trust and autonomy; the management style feels genuinely empowering.",True,passive,positive
3335,202501941,2025,9,Supportive leadership and clear feedback make it easy to do great work. I feel proud to be part of the company.,True,promoter,positive
3336,202500437,2025,9,"Tools and logistics support delivery well, and the hybrid setup works smoothly. I can maintain a healthy balance most of the time and flexibility helps. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3337,202500788,2025,8,I appreciate the trust and autonomy; the management style feels genuinely empowering.,True,passive,positive
3338,202501489,2025,9,"Skapa remains attractive with interesting missions and a solid reputation. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3339,202500579,2025,8,Skapa remains attractive with interesting missions and a solid reputation.,True,passive,positive
3340,202500816,2025,7,Decision-making can feel top-down and recognition for effort is not always there. Sustained pressure can lead to fatigue and I’ve seen early signs of burnout risk.,True,passive,negative
3341,202500501,2025,8,The work feels meaningful because projects have clear impact for clients and society. I can maintain a healthy balance most of the time and flexibility helps.,True,passive,positive
3342,202501241,2025,6,I would like more structured development and transparency on growth opportunities. Pay progression feels slow compared with responsibilities and performance expectations.,True,detractor,negative
3343,202500380,2025,8,,False,passive,
3344,202501255,2025,7,Training is available but time to actually use it is limited during peak delivery. Compensation has not kept pace with inflation and market benchmarks.,True,passive,negative
3345,202501575,2025,5,Bench periods and project allocation could be handled more consistently.,True,detractor,negative
3346,202501935,2025,8,"Compensation feels competitive for the market and responsibilities. Tools and logistics support delivery well, and the hybrid setup works smoothly.",True,passive,positive
3347,202501286,2025,10,"Recognition and coaching are consistent, which helps me grow and perform. The company feels stable and well-positioned in the market, with strong client demand. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3348,202500876,2025,9,I appreciate the trust and autonomy; the management style feels genuinely empowering. I feel proud to be part of the company.,True,promoter,positive
3349,202501097,2025,7,Bench periods and project allocation could be handled more consistently. Compensation has not kept pace with inflation and market benchmarks.,True,passive,negative
3350,202500685,2025,6,Compensation has not kept pace with inflation and market benchmarks. Decision-making can feel top-down and recognition for effort is not always there.,True,detractor,negative
3351,202501770,2025,10,"Career paths are becoming clearer and internal mobility feels realistic. Skapa remains attractive with interesting missions and a solid reputation. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3352,202500447,2025,8,"Learning opportunities and projects help me build strong consulting skills. I feel aligned with the values, especially inclusion, sustainability and fairness.",True,passive,positive
3353,202501638,2025,8,Skapa remains attractive with interesting missions and a solid reputation.,True,passive,positive
3354,202501250,2025,8,"Innovation and a forward-looking strategy make the business feel resilient. Onboarding and integration were smooth, and the team culture is welcoming.",True,passive,positive
3355,202500302,2025,8,Career paths are becoming clearer and internal mobility feels realistic.,True,passive,to be determined
3356,202500022,2025,7,,False,passive,
3357,202500746,2025,5,Pay progression feels slow compared with responsibilities and performance expectations. Bench periods and project allocation could be handled more consistently.,True,detractor,negative
3358,202500793,2025,7,,False,passive,
3359,202501040,2025,10,"I can maintain a healthy balance most of the time and flexibility helps. Recognition and coaching are consistent, which helps me grow and perform. I feel proud to be part of the company.",True,promoter,positive
3360,202501969,2025,9,"Tools and logistics support delivery well, and the hybrid setup works smoothly. Client exposure and variety of missions are a real strength of consulting here. I feel proud to be part of the company.",True,promoter,positive
3361,202500656,2025,10,,False,promoter,
3362,202501630,2025,6,Recent uncertainty in priorities makes the long-term direction feel less clear.,True,detractor,negative
3363,202500402,2025,8,The work feels meaningful because projects have clear impact for clients and society.,True,passive,positive
3364,202501911,2025,8,The strategy is clearer and leadership communicates priorities more consistently.,True,passive,to be determined
3365,202500160,2025,9,Compensation feels competitive for the market and responsibilities. Supportive leadership and clear feedback make it easy to do great work. I feel proud to be part of the company.,True,promoter,positive
3366,202501296,2025,9,"The company feels stable and well-positioned in the market, with strong client demand. The strategy is clearer and leadership communicates priorities more consistently. I feel proud to be part of the company.",True,promoter,positive
3367,202500362,2025,8,I see real chances to progress based on merit and impact.,True,passive,positive
3368,202501540,2025,8,Skapa remains attractive with interesting missions and a solid reputation.,True,passive,positive
3369,202501611,2025,7,Work-life balance could improve; overtime can become the default during delivery. Decision-making can feel top-down and recognition for effort is not always there.,True,passive,negative
3370,202501757,2025,6,I would like more regular coaching and clearer expectations from leadership. Compensation has not kept pace with inflation and market benchmarks.,True,detractor,negative
3371,202500768,2025,7,Pay progression feels slow compared with responsibilities and performance expectations. Work-life balance could improve; overtime can become the default during delivery.,True,passive,negative
3372,202500122,2025,8,I see real chances to progress based on merit and impact. I’m satisfied with my pay and the overall benefits package.,True,passive,positive
3373,202501380,2025,9,"Recognition and coaching are consistent, which helps me grow and perform. I feel proud to be part of the company.",True,promoter,positive
3374,202501502,2025,8,Career paths are becoming clearer and internal mobility feels realistic. The work feels meaningful because projects have clear impact for clients and society.,True,passive,positive
3375,202500676,2025,9,"Team spirit is strong and the atmosphere is friendly and supportive. Recognition and coaching are consistent, which helps me grow and perform. I feel proud to be part of the company.",True,promoter,positive
3376,202501463,2025,8,"Onboarding and integration were smooth, and the team culture is welcoming.",True,passive,positive
3377,202500108,2025,4,Decision-making can feel top-down and recognition for effort is not always there. Addressing this would make a big difference for engagement.,True,detractor,negative
3378,202500644,2025,9,The work feels meaningful because projects have clear impact for clients and society. Digital tools and processes are improving and make delivery more efficient. I feel proud to be part of the company.,True,promoter,positive
3379,202500865,2025,6,I worry about competitiveness and the pace of adapting to market changes.,True,detractor,negative
3380,202502021,2025,7,Sometimes the work feels less meaningful when priorities are driven mainly by utilization. Bench periods and project allocation could be handled more consistently.,True,passive,negative
3381,202501236,2025,7,,False,passive,
3382,202502047,2025,7,,False,passive,
3383,202502150,2025,10,Learning opportunities and projects help me build strong consulting skills. I feel proud to be part of the company.,True,promoter,positive
3384,202500978,2025,8,I can maintain a healthy balance most of the time and flexibility helps.,True,passive,positive
3385,202501454,2025,10,"Team spirit is strong and the atmosphere is friendly and supportive. Client exposure and variety of missions are a real strength of consulting here. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3386,202501208,2025,8,I appreciate the increased transparency from leadership on decisions and direction.,True,passive,positive
3387,202502049,2025,7,"Onboarding and integration were smooth, and the team culture is welcoming.",True,passive,positive
3388,202500666,2025,8,"Tools and logistics support delivery well, and the hybrid setup works smoothly. Skapa remains attractive with interesting missions and a solid reputation.",True,passive,positive
3389,202501279,2025,8,Digital tools and processes are improving and make delivery more efficient.,True,passive,positive
3390,202501196,2025,7,,False,passive,
3391,202500698,2025,7,I would like more structured development and transparency on growth opportunities.,True,passive,to be determined
3392,202501848,2025,9,,False,promoter,
3393,202501799,2025,6,The employer brand could be stronger to attract and retain top talent. The values are stated clearly but not always reflected in day-to-day decisions.,True,detractor,negative
3394,202500019,2025,8,I appreciate the trust and autonomy; the management style feels genuinely empowering.,True,passive,positive
3395,202502107,2025,10,"The work feels meaningful because projects have clear impact for clients and society. Compensation feels competitive for the market and responsibilities. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3396,202500338,2025,6,Team cohesion varies by project and it can feel isolating when switching assignments.,True,detractor,negative
3397,202501845,2025,7,Some tools and processes are slow and create friction in day-to-day delivery. Training is available but time to actually use it is limited during peak delivery.,True,passive,negative
3398,202500194,2025,7,Bench periods and project allocation could be handled more consistently.,True,passive,negative
3399,202500394,2025,7,The values are stated clearly but not always reflected in day-to-day decisions. Management practices feel inconsistent and feedback is often too late to be useful.,True,passive,to be determined
3400,202501127,2025,9,"Skapa remains attractive with interesting missions and a solid reputation. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3401,202500112,2025,8,I can maintain a healthy balance most of the time and flexibility helps.,True,passive,positive
3402,202500984,2025,9,I appreciate the trust and autonomy; the management style feels genuinely empowering. I feel proud to be part of the company.,True,promoter,positive
3403,202500171,2025,8,,False,passive,
3404,202501533,2025,10,"The work feels meaningful because projects have clear impact for clients and society. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3405,202500271,2025,8,,False,passive,
3406,202500909,2025,6,Internal collaboration can feel siloed and handoffs between teams are not always smooth.,True,detractor,negative
3407,202500581,2025,10,"Innovation and a forward-looking strategy make the business feel resilient. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3408,202500020,2025,9,"I appreciate the trust and autonomy; the management style feels genuinely empowering. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3409,202500843,2025,10,I appreciate the trust and autonomy; the management style feels genuinely empowering. I can maintain a healthy balance most of the time and flexibility helps. I feel proud to be part of the company.,True,promoter,positive
3410,202500958,2025,8,,False,passive,
3411,202500669,2025,8,"I see real chances to progress based on merit and impact. The company feels stable and well-positioned in the market, with strong client demand.",True,passive,positive
3412,202501615,2025,10,"Client exposure and variety of missions are a real strength of consulting here. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3413,202500129,2025,9,Supportive leadership and clear feedback make it easy to do great work. I feel proud to be part of the company.,True,promoter,positive
3414,202501627,2025,7,Recent uncertainty in priorities makes the long-term direction feel less clear. I would like more structured development and transparency on growth opportunities.,True,passive,to be determined
3415,202500147,2025,8,,False,passive,
3416,202500862,2025,6,Team cohesion varies by project and it can feel isolating when switching assignments. Management practices feel inconsistent and feedback is often too late to be useful.,True,detractor,negative
3417,202500130,2025,9,"I’m satisfied with my pay and the overall benefits package. Recognition and coaching are consistent, which helps me grow and perform. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3418,202501823,2025,10,"Innovation and a forward-looking strategy make the business feel resilient. I see real chances to progress based on merit and impact. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3419,202500542,2025,9,"Client exposure and variety of missions are a real strength of consulting here. Recognition and coaching are consistent, which helps me grow and perform. I feel proud to be part of the company.",True,promoter,positive
3420,202501085,2025,10,"The company feels stable and well-positioned in the market, with strong client demand. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3421,202501968,2025,8,Innovation and a forward-looking strategy make the business feel resilient. I appreciate the trust and autonomy; the management style feels genuinely empowering.,True,passive,positive
3422,202500711,2025,9,"Innovation and a forward-looking strategy make the business feel resilient. I can maintain a healthy balance most of the time and flexibility helps. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3423,202500373,2025,8,Digital tools and processes are improving and make delivery more efficient.,True,passive,positive
3424,202500033,2025,8,Innovation and a forward-looking strategy make the business feel resilient.,True,passive,positive
3425,202500343,2025,8,,False,passive,
3426,202500603,2025,8,"The company feels stable and well-positioned in the market, with strong client demand. Compensation feels competitive for the market and responsibilities.",True,passive,positive
3427,202501153,2025,9,"Onboarding and integration were smooth, and the team culture is welcoming. The company feels stable and well-positioned in the market, with strong client demand. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3428,202501179,2025,9,"Compensation feels competitive for the market and responsibilities. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3429,202500570,2025,7,Pay progression feels slow compared with responsibilities and performance expectations.,True,passive,negative
3430,202501317,2025,9,"I appreciate the increased transparency from leadership on decisions and direction. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3431,202500956,2025,9,"Team spirit is strong and the atmosphere is friendly and supportive. The work feels meaningful because projects have clear impact for clients and society. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3432,202501033,2025,8,Work conditions are good overall and hybrid work is handled pragmatically.,True,passive,positive
3433,202501183,2025,10,Skapa remains attractive with interesting missions and a solid reputation. Client exposure and variety of missions are a real strength of consulting here. I feel proud to be part of the company.,True,promoter,positive
3434,202501159,2025,10,Career paths are becoming clearer and internal mobility feels realistic. I feel proud to be part of the company.,True,promoter,positive
3435,202501161,2025,7,The values are stated clearly but not always reflected in day-to-day decisions. Workload peaks can be intense and staffing feels tight on some projects.,True,passive,negative
3436,202501482,2025,10,Work conditions are good overall and hybrid work is handled pragmatically. I feel proud to be part of the company.,True,promoter,positive
3437,202500824,2025,8,I appreciate the trust and autonomy; the management style feels genuinely empowering.,True,passive,positive
3438,202500326,2025,8,I see real chances to progress based on merit and impact.,True,passive,positive
3439,202500674,2025,9,,False,promoter,
3440,202501287,2025,10,"Career paths are becoming clearer and internal mobility feels realistic. I’m satisfied with my pay and the overall benefits package. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3441,202500464,2025,10,"I see real chances to progress based on merit and impact. Client exposure and variety of missions are a real strength of consulting here. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3442,202501589,2025,8,"I appreciate the increased transparency from leadership on decisions and direction. The company feels stable and well-positioned in the market, with strong client demand.",True,passive,positive
3443,202501938,2025,8,I’m satisfied with my pay and the overall benefits package. Digital tools and processes are improving and make delivery more efficient.,True,passive,positive
3444,202501113,2025,9,I appreciate the increased transparency from leadership on decisions and direction. I feel proud to be part of the company.,True,promoter,positive
3445,202501471,2025,9,Innovation and a forward-looking strategy make the business feel resilient. Compensation feels competitive for the market and responsibilities. I feel proud to be part of the company.,True,promoter,positive
3446,202500054,2025,8,I’m satisfied with my pay and the overall benefits package.,True,passive,positive
3447,202501906,2025,8,I’m satisfied with my pay and the overall benefits package.,True,passive,positive
3448,202500145,2025,8,I’m satisfied with my pay and the overall benefits package.,True,passive,positive
3449,202500098,2025,8,,False,passive,
3450,202500584,2025,10,Skapa remains attractive with interesting missions and a solid reputation. Work conditions are good overall and hybrid work is handled pragmatically. I feel proud to be part of the company.,True,promoter,positive
3451,202502045,2025,9,I’m satisfied with my pay and the overall benefits package. I feel proud to be part of the company.,True,promoter,positive
3452,202500947,2025,8,"In our Gothenburg offices, Tools and logistics support delivery well, and the hybrid setup works smoothly. Supportive leadership and clear feedback make it easy to do great work.",True,passive,positive
3453,202500979,2025,7,Bench periods and project allocation could be handled more consistently. The employer brand could be stronger to attract and retain top talent.,True,passive,to be determined
3454,202501930,2025,8,"The company feels stable and well-positioned in the market, with strong client demand.",True,passive,positive
3455,202501583,2025,7,"Pay progression feels slow compared with responsibilities and performance expectations. Onboarding and integration were smooth, and the team culture is welcoming.",True,passive,negative
3456,202500907,2025,8,Skapa remains attractive with interesting missions and a solid reputation.,True,passive,positive
3457,202501240,2025,7,,False,passive,
3458,202501828,2025,8,Compensation feels competitive for the market and responsibilities.,True,passive,positive
3459,202500456,2025,10,"Career paths are becoming clearer and internal mobility feels realistic. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3460,202500466,2025,10,"Tools and logistics support delivery well, and the hybrid setup works smoothly. I feel proud to be part of the company.",True,promoter,positive
3461,202500470,2025,9,I can maintain a healthy balance most of the time and flexibility helps. I feel proud to be part of the company.,True,promoter,positive
3462,202500783,2025,7,The employer brand could be stronger to attract and retain top talent. Workload peaks can be intense and staffing feels tight on some projects.,True,passive,to be determined
3463,202500564,2025,7,Team spirit is strong and the atmosphere is friendly and supportive.,True,passive,positive
3464,202500038,2025,10,"I can maintain a healthy balance most of the time and flexibility helps. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3465,202501304,2025,8,"The company feels stable and well-positioned in the market, with strong client demand.",True,passive,positive
3466,202500092,2025,8,I’m satisfied with my pay and the overall benefits package. I see real chances to progress based on merit and impact.,True,passive,positive
3467,202500973,2025,7,Decision-making can feel top-down and recognition for effort is not always there.,True,passive,negative
3468,202500960,2025,10,,False,promoter,
3469,202501808,2025,6,The employer brand could be stronger to attract and retain top talent.,True,detractor,negative
3470,202501411,2025,9,"Innovation and a forward-looking strategy make the business feel resilient. Tools and logistics support delivery well, and the hybrid setup works smoothly. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3471,202501057,2025,8,,False,passive,
3472,202501351,2025,10,I see real chances to progress based on merit and impact. I feel proud to be part of the company.,True,promoter,positive
3473,202500386,2025,10,"The work feels meaningful because projects have clear impact for clients and society. Recognition and coaching are consistent, which helps me grow and perform. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3474,202502158,2025,8,"Onboarding and integration were smooth, and the team culture is welcoming.",True,passive,positive
3475,202500705,2025,9,"The company feels stable and well-positioned in the market, with strong client demand. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3476,202500737,2025,6,Pay progression feels slow compared with responsibilities and performance expectations.,True,detractor,negative
3477,202501966,2025,7,Management practices feel inconsistent and feedback is often too late to be useful. Team spirit is strong and the atmosphere is friendly and supportive.,True,passive,to be determined
3478,202501433,2025,10,"Recognition and coaching are consistent, which helps me grow and perform. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3479,202501358,2025,10,Skapa remains attractive with interesting missions and a solid reputation. I feel proud to be part of the company.,True,promoter,positive
3480,202501082,2025,7,,False,passive,
3481,202500889,2025,10,I see real chances to progress based on merit and impact. Digital tools and processes are improving and make delivery more efficient. I feel proud to be part of the company.,True,promoter,positive
3482,202500697,2025,9,"The company feels stable and well-positioned in the market, with strong client demand. I appreciate the trust and autonomy; the management style feels genuinely empowering. I feel proud to be part of the company.",True,promoter,positive
3483,202501537,2025,7,,False,passive,
3484,202501080,2025,8,"Onboarding and integration were smooth, and the team culture is welcoming.",True,passive,positive
3485,202502097,2025,7,Work-life balance could improve; overtime can become the default during delivery.,True,passive,negative
3486,202500154,2025,7,Workload peaks can be intense and staffing feels tight on some projects. Pay progression feels slow compared with responsibilities and performance expectations.,True,passive,negative
3487,202500995,2025,7,"Onboarding and integration were smooth, and the team culture is welcoming. Bench periods and project allocation could be handled more consistently.",True,passive,negative
3488,202501898,2025,9,I see real chances to progress based on merit and impact. I feel proud to be part of the company.,True,promoter,positive
3489,202501731,2025,8,I appreciate the trust and autonomy; the management style feels genuinely empowering.,True,passive,positive
3490,202500200,2025,7,The employer brand could be stronger to attract and retain top talent. Training is available but time to actually use it is limited during peak delivery.,True,passive,negative
3491,202502052,2025,8,"Onboarding and integration were smooth, and the team culture is welcoming.",True,passive,positive
3492,202501457,2025,10,"I’m satisfied with my pay and the overall benefits package. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3493,202502121,2025,9,"Onboarding and integration were smooth, and the team culture is welcoming. I can maintain a healthy balance most of the time and flexibility helps. I feel proud to be part of the company.",True,promoter,positive
3494,202500323,2025,10,"I appreciate the trust and autonomy; the management style feels genuinely empowering. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3495,202501982,2025,7,Decision-making can feel top-down and recognition for effort is not always there.,True,passive,negative
3496,202501603,2025,8,Digital tools and processes are improving and make delivery more efficient.,True,passive,positive
3497,202502131,2025,10,"Team spirit is strong and the atmosphere is friendly and supportive. I can maintain a healthy balance most of the time and flexibility helps. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3498,202501487,2025,8,I’m satisfied with my pay and the overall benefits package.,True,passive,positive
3499,202501648,2025,8,Skapa remains attractive with interesting missions and a solid reputation. Learning opportunities and projects help me build strong consulting skills.,True,passive,positive
3500,202501694,2025,9,Work conditions are good overall and hybrid work is handled pragmatically. I feel proud to be part of the company.,True,promoter,positive
3501,202501782,2025,7,,False,passive,
3502,202500636,2025,9,Learning opportunities and projects help me build strong consulting skills. I feel proud to be part of the company.,True,promoter,positive
3503,202500576,2025,7,,False,passive,
3504,202500068,2025,8,Client exposure and variety of missions are a real strength of consulting here.,True,passive,positive
3505,202502030,2025,7,,False,passive,
3506,202500606,2025,6,I would like more regular coaching and clearer expectations from leadership. I would like more structured development and transparency on growth opportunities.,True,detractor,negative
